,Axie ID,Class,Axie Eyes Part ID,Axie Ears Part ID,Axie Horn Part ID,Axie Back Part ID,Axie Mouth Part ID,Axie Tail Part ID
3,11826192,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
4,11885862,Bird,Nerdy,Leafy,Buzz Buzz,Risky Fish,Bamboo Shoot,Cottontail
5,11861429,Plant,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
0,11673606,Reptile,Gecko,Rosa,Green Thorns,Tiny Turtle,Scaly Spoon,Snake Jar
1,11960450,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Watermelon,Grass Snake
2,11871118,Reptile,Gecko,Leafy,Tri Spikes,Hungry Bird,Bamboo Shoot,Cottontail
3,11798262,Reptile,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Potato Leaf
4,11823048,Reptile,Gecko,Rosa,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
5,11857955,Reptile,Gecko,Rosa,Green Thorns,Herbivore,Watermelon,Potato Leaf
6,11729211,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila
0,11813683,Reptile,Gecko,Small Frill,Green Thorns,Herbivore,Dual Blade,Cottontail
0,11964718,Plant,Lucas,Innocent Lamb,Bidens,Confident,Rose Bud,Ant
1,11793780,Mech,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Scaly Spoon,Ant
0,8045299,Aquatic,Gero,Seaslug,Anemone,Lam,Anemone,Nimo
1,9504074,Aquatic,Sleepless,Nimo,Anemone,Lam,Anemone,Cottontail
2,11872398,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
3,11841348,Plant,Gecko,Innocent Lamb,Green Thorns,Tiny Turtle,Scaly Spoon,Gila
4,9498937,Aquatic,Gero,Seaslug,Anemone,Lam,Anemone,Nimo
5,11891265,Aquatic,Topaz,Innocent Lamb,Garish Worm,Square Teeth,Babylonia,Nimo
6,11776720,Bug,Topaz,Innocent Lamb,Timber,Toothless Bite,Bumpy,Nimo
7,11730877,Aquatic,Topaz,Innocent Lamb,Garish Worm,Piranha,Babylonia,Nimo
0,11829249,Reptile,Papi,Friezard,Green Thorns,Tiny Turtle,Watermelon,Cottontail
1,11919775,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
2,771,Plant,Gecko,Leafy,Ronin,Humorless,Antenna,Koi
3,11962254,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
4,11914843,Aquatic,Kotaro?,Earwing,Shiitake,Hungry Bird,Wing Horn,Granma's Fan
5,11663429,Plant,Mavis,Earwing,Raven,Goda,Wing Horn,Granma's Fan
6,8943776,Aquatic,Papi,Inkling,Anemone,Goda,Anemone,Nimo
7,7216233,Aquatic,Clear,Risky Bird,Anemone,Piranha,Anemone,Nimo
8,11640248,Bird,Mavis,Belieber,Tri Feather,Hungry Bird,Wing Horn,Granma's Fan
9,11828798,Plant,Gecko,Innocent Lamb,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
0,3367998,Reptile,Gecko,Curved Spine,Tri Spikes,Kotaro,Scaly Spear,Gila
1,11734516,Plant,Clear,Leafy,Tri Spikes,Serious,Scaly Spear,Snake Jar
2,4715565,Bug,Tricky,Bubblemaker,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
0,11650049,Bug,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Yam
1,11928807,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Anemone,Gila
2,4855178,Aquatic,Clear,Bubblemaker,Anemone,Risky Fish,Shoal Star,Nimo
3,11917455,Mech,Gecko,Friezard,Green Thorns,Tiny Turtle,Kestrel,Gila
0,11616842,Bird,Robin,Seaslug,Tri Feather,Toothless Bite,Eggshell,Snake Jar
1,11822292,Reptile,Gecko,Friezard,Green Thorns,Kotaro,Incisor,Gila
2,11858146,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Watermelon,Potato Leaf
3,11810804,Plant,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Cottontail
4,11869743,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
0,11895648,Aquatic,Sleepless,Nimo,Sandal,Piranha,Babylonia,Shrimp
1,11920560,Mech,Sleepless,Nimo,Sandal,Piranha,Dual Blade,Nimo
2,11954338,Reptile,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Yam
3,11702175,Beast,Telescope,Innocent Lamb,Perch,Confident,Strawberry Shortcake,Nimo
4,11688152,Mech,Chubby,Innocent Lamb,Tri Feather,Hungry Bird,Wing Horn,Cottontail
5,11942581,Bird,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
0,11962232,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
1,11653650,Bug,Robin,Earwing,Tri Feather,Kotaro,Dual Blade,Granma's Fan
0,11961693,Bird,Sleepless,Inkling,Anemone,Piranha,Anemone,Nimo
1,9661857,Aquatic,Sleepless,Inkling,Anemone,Lam,Anemone,Nimo
2,11907241,Aquatic,Sleepless,Seaslug,Anemone,Lam,Anemone,Nimo
0,11863160,Reptile,Clear,Friezard,Green Thorns,Tiny Turtle,Watermelon,Gila
1,11512330,Reptile,Gecko,Small Frill,Green Thorns,Mosquito,Incisor,Gila
2,11833080,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Incisor,Grass Snake
3,11918383,Plant,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Twin Tail
0,11920886,Reptile,Gecko,Nimo,Sponge,Square Teeth,Cactus,Nimo
1,11912996,Reptile,Gecko,Small Frill,Green Thorns,Toothless Bite,Oranda,Gila
2,11890175,Aquatic,Gecko,Inkling,Sandal,Goda,Bamboo Shoot,Grass Snake
3,11472518,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Yam
4,11481081,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Incisor,Gila
5,11890825,Aquatic,Clear,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
6,11956795,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Watermelon,Potato Leaf
7,11957397,Mech,Sleepless,Seaslug,Garish Worm,Piranha,Anemone,Cottontail
8,11680409,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Scaly Spoon,Gila
9,11648093,Plant,Lucas,Nimo,Sponge,Piranha,Oranda,Nimo
0,11800403,Reptile,Gecko,Sakura,Tri Spikes,Kotaro,Cerastes,Wall Gecko
1,4239821,Reptile,Gecko,Clover,Tri Spikes,Kotaro,Unko,Wall Gecko
2,11844515,Reptile,Gecko,Leafy,Tri Spikes,Kotaro,Bamboo Shoot,Cattail
0,11756700,Bug,Clear,Inkling,Raven,Doubletalk,Parasite,Tadpole
1,11791726,Reptile,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
2,11892377,Bird,Clear,Leafy,Buzz Buzz,Piranha,Bamboo Shoot,Ranchu
3,11722252,Dusk,Clear,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
4,11902504,Aquatic,Nerdy,Leafy,Buzz Buzz,Piranha,Bamboo Shoot,Nimo
5,11878198,Aquatic,Clear,Leafy,Buzz Buzz,Square Teeth,Bamboo Shoot,Cottontail
0,11927742,Reptile,Clear,Nimo,Sponge,Square Teeth,Oranda,Nimo
1,11854188,Reptile,Clear,Gill,Sponge,Square Teeth,Cactus,Nimo
2,11870612,Aquatic,Gero,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
3,11690707,Aquatic,Kotaro?,Earwing,Tri Feather,Confident,Wing Horn,Granma's Fan
4,11897114,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Caterpillars,Ranchu
5,11962790,Plant,Lucas,Pogona,Bidens,Silence Whisper,Rose Bud,Cattail
6,11865729,Dawn,Lucas,Innocent Lamb,Goldfish,Silence Whisper,Antenna,Nimo
7,11694064,Dawn,Little Peas,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
8,11688421,Bird,Little Peas,Earwing,Tri Feather,Peace Maker,Wing Horn,Cottontail
9,11909985,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
0,11748122,Bug,Little Peas,Innocent Lamb,Tri Feather,Confident,Wing Horn,Cottontail
1,5305218,Beast,Chubby,Nut Cracker,Ronin,Nut Cracker,Little Branch,Nut Cracker
2,5551968,Plant,Papi,Hollow,Pumpkin,Silence Whisper,Cactus,Hatsune
3,11615848,Beast,Puppy,Belieber,Hero,Confident,Arco,Cottontail
0,11928808,Reptile,Gecko,Early Bird,Tri Spikes,Kotaro,Scaly Spear,Gila
1,11928967,Dusk,Gecko,Small Frill,Green Thorns,Tiny Turtle,Rose Bud,Gila
2,9906750,Plant,Confused,Larva,Scarab,Serious,Cactus,Cattail
3,11922042,Plant,Gecko,Pogona,Tri Spikes,Axie Kiss,Scaly Spear,Cottontail
4,11922976,Reptile,Gecko,Small Frill,Tri Spikes,Tiny Turtle,Scaly Spear,Grass Snake
5,11956361,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Oranda,Yam
6,11916623,Plant,Kotaro?,Earwing,Buzz Buzz,Kotaro,Wing Horn,Granma's Fan
0,11848124,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Scaly Spoon,Ranchu
0,10249260,Reptile,Gecko,Friezard,Tri Spikes,Kotaro,Cerastes,Tiny Dino
1,11823079,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan
2,11963668,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
3,11922880,Bird,Lucas,Innocent Lamb,Bidens,Silence Whisper,Bamboo Shoot,Ant
4,11964789,Reptile,Gecko,Nimo,Sponge,Toothless Bite,Cactus,Nimo
5,11958156,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
6,11958164,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
7,11917295,Mech,Nerdy,Innocent Lamb,Pumpkin,Silence Whisper,Scaly Spoon,Ant
8,11917810,Reptile,Gecko,Pogona,Tri Spikes,Kotaro,Scaly Spear,Cottontail
9,11705629,Dawn,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
0,11658082,Dusk,Confused,Leaf Bug,Perch,Doubletalk,Lagging,Hot Butt
1,8178073,Plant,Cucumber Slice,Rosa,Bidens,Doubletalk,Leaf Bug,Hot Butt
2,11652986,Dusk,Confused,Swirl,Mint,Doubletalk,Cactus,Hot Butt
0,11875135,Plant,Scar,Leafy,Buzz Buzz,Square Teeth,Bamboo Shoot,Ranchu
1,11826768,Aquatic,Blossom,Leafy,Buzz Buzz,Lam,Bamboo Shoot,Shrimp
0,11919921,Aquatic,Sleepless,Nimo,Sponge,Square Teeth,Shoal Star,Nimo
1,11854418,Plant,Gecko,Swirl,Garish Worm,Doubletalk,Rose Bud,Hot Butt
2,1499904,Plant,Clear,Pink Cheek,Risky Beast,Serious,Rose Bud,Cattail
3,11865500,Bug,Clear,Nimo,Sponge,Catfish,Oranda,Nimo
4,11939313,Reptile,Gecko,Nimo,Sponge,Catfish,Cactus,Nimo
5,11711327,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Feather Spear,Feather Fan
6,11891751,Plant,Lucas,Innocent Lamb,Risky Beast,Confident,Arco,Ant
0,11804816,Bug,Neo,Inkling,Raven,Mosquito,Parasite,Tadpole
1,11816403,Reptile,Gero,Sidebarb,Green Thorns,Kotaro,Scaly Spear,Cottontail
2,11816566,Aquatic,Chubby,Inkling,Garish Worm,Doubletalk,Pliers,Tadpole
3,11940085,Bird,Sleepless,Seaslug,Anemone,Piranha,Anemone,Nimo
4,11834436,Dusk,Neo,Inkling,Raven,Doubletalk,Parasite,Cottontail
0,11643223,Mech,Scar,Beetle Spike,Indian Star,Silence Whisper,Scaly Spoon,Gila
1,11827423,Plant,Neo,Leafy,Buzz Buzz,Square Teeth,Bamboo Shoot,Shrimp
2,11893830,Beast,Chubby,Small Frill,Green Thorns,Tiny Turtle,Dual Blade,Grass Snake
0,11911388,Bird,Confused,Swirl,Garish Worm,Silence Whisper,Shoal Star,Nimo
1,11944975,Reptile,Gecko,Sidebarb,Tri Spikes,Tiny Turtle,Scaly Spear,Gila
2,11929454,Mech,Confused,Innocent Lamb,Garish Worm,Square Teeth,Bumpy,Nimo
3,11937714,Reptile,Gecko,Sidebarb,Tri Spikes,Tiny Turtle,Scaly Spear,Grass Snake
4,11848119,Reptile,Gecko,Innocent Lamb,Green Thorns,Kotaro,Scaly Spoon,Potato Leaf
5,11610612,Reptile,Gecko,Small Frill,Red Ear,Silence Whisper,Scaly Spoon,Gila
6,2652693,Plant,Confused,Lotus,Green Thorns,Serious,Strawberry Shortcake,Yam
7,11918418,Mech,Confused,Swirl,Pigeon Post,Goda,Imp,Nimo
8,11919024,Reptile,Gecko,Rosa,Tri Spikes,Herbivore,Scaly Spear,Gila
0,11905125,Dawn,Kotaro?,Earwing,Tri Feather,Toothless Bite,Wing Horn,Ranchu
1,11962945,Aquatic,Kotaro?,Earwing,Hermit,Kotaro,Wing Horn,Ranchu
2,11963512,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
3,11963574,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
4,11901725,Bug,Little Peas,Innocent Lamb,Tri Feather,Kotaro,Oranda,Cottontail
5,11959095,Beast,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cloud
0,11914487,Bird,Topaz,Leafy,Cupid,Cute Bunny,Bamboo Shoot,Cloud
1,11930942,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Kestrel,Gila
2,11861893,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Yam
0,11765317,Dusk,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
1,11913814,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
2,11939157,Bird,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
3,11940563,Reptile,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Scaly Spoon,Gravel Ant
4,11932416,Reptile,Telescope,Friezard,Green Thorns,Toothless Bite,Dual Blade,Cottontail
5,11678501,Dusk,Papi,Inkling,Raven,Doubletalk,Oranda,Tadpole
6,11753334,Dusk,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
7,11892865,Bird,Puppy,Innocent Lamb,Tri Feather,Kotaro,Wing Horn,Cottontail
8,11950552,Beast,Tricky,Zen,Ronin,Confident,Imp,Shiba
0,11707781,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Scaly Spoon,Cottontail
1,11496225,Reptile,Gecko,Small Frill,Buzz Buzz,Kotaro,Scaly Spoon,Gila
2,11750824,Bug,Nerdy,Innocent Lamb,Timber,Mosquito,Bumpy,Cloud
0,11871680,Reptile,Gecko,Sidebarb,Tri Spikes,Silence Whisper,Scaly Spear,Cottontail
1,11733505,Dawn,Mavis,Innocent Lamb,Mint,Pincer,Scaly Spoon,Potato Leaf
2,741524,Plant,Papi,Clover,Shiitake,Zigzag,Shoal Star,Snake Jar
0,11888850,Beast,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Feather Fan
1,11678109,Aquatic,Little Owl,Owl,Spiky Wing,Little Owl,Feather Spear,Feather Fan
2,10425676,Plant,Gero,Lotus,Bidens,Goda,Cactus,Cattail
3,11770730,Bug,Little Peas,Innocent Lamb,Hero,Confident,Feather Spear,Cottontail
0,11468899,Reptile,Gecko,Small Frill,Green Thorns,Kotaro,Scaly Spoon,Yam
1,11716221,Mech,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila
2,11924024,Beast,Sleepless,Inkling,Anemone,Piranha,Anemone,Nimo
3,11933387,Bird,Sleepless,Inkling,Anemone,Lam,Anemone,Nimo
4,9205720,Aquatic,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
5,11836132,Aquatic,Nerdy,Leafy,Buzz Buzz,Piranha,Bamboo Shoot,Shrimp
0,10932945,Bug,Little Peas,Sakura,Hermit,Pincer,Parasite,Fish Snack
0,11921840,Beast,Confused,Innocent Lamb,Perch,Confident,Unko,Nimo
0,11905653,Bird,Kotaro?,Gill,Tri Feather,Kotaro,Wing Horn,Feather Fan
1,3322058,Reptile,Puppy,Hollow,Blue Moon,Piranha,Scaly Spear,Cloud
2,11875930,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Wall Gecko
3,11909413,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Gila
4,11901650,Reptile,Gecko,Friezard,Tri Spikes,Kotaro,Scaly Spear,Cottontail
5,11959091,Beast,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Cloud
6,11959249,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Feather Fan
0,11772220,Bug,Papi,Inkling,Raven,Doubletalk,Shoal Star,Tadpole
1,11767169,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
2,11898312,Aquatic,Clear,Nimo,Sponge,Square Teeth,Babylonia,Ranchu
3,11948289,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Cottontail
4,10343018,Aquatic,Cucumber Slice,Nimo,Sponge,Lam,Oranda,Nimo
5,11776731,Dusk,Neo,Inkling,Raven,Doubletalk,Parasite,Cottontail
6,11900637,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Tiny Dino
7,11892935,Plant,Gecko,Sidebarb,Tri Spikes,Tiny Turtle,Scaly Spear,Tiny Dino
0,11749591,Reptile,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
1,11865072,Mech,Tricky,Innocent Lamb,Indian Star,Kotaro,Pliers,Ant
2,8334781,Aquatic,Sleepless,Nimo,Anemone,Piranha,Anemone,Nimo
3,11669148,Bug,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
4,11891510,Dawn,Gero,Nimo,Anemone,Piranha,Anemone,Nimo
5,11842641,Reptile,Gecko,Sidebarb,Tri Spikes,Tiny Turtle,Scaly Spear,Snake Jar
6,11753217,Dusk,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail
0,11960393,Aquatic,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
1,11960731,Dawn,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
2,11953016,Mech,Sleepless,Nimo,Sandal,Square Teeth,Oranda,Nimo
3,11954149,Reptile,Gecko,Friezard,Tri Spikes,Kotaro,Scaly Spear,Iguana
4,11924420,Reptile,Gecko,Sidebarb,Tri Spikes,Toothless Bite,Scaly Spear,Iguana
5,11941284,Reptile,Gecko,Sidebarb,Tri Spikes,Tiny Turtle,Scaly Spear,Gila
0,11865076,Mech,Bookworm,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Ant
1,11769579,Dawn,Papi,Tassels,Sandal,Pincer,Scaly Spoon,Pupae
2,11901039,Mech,Blossom,Innocent Lamb,Garish Worm,Serious,Rose Bud,Nimo
3,11884698,Dawn,Clear,Nimo,Sponge,Peace Maker,Oranda,Nimo
4,11877348,Aquatic,Sleepless,Earwing,Tri Feather,Confident,Wing Horn,Cottontail
0,10642160,Bug,Kotaro?,Ear Breathing,Snail Shell,Pincer,Incisor,Fish Snack
1,11576673,Dawn,Kotaro?,Earwing,Green Thorns,Serious,Eggshell,Granma's Fan
2,11888323,Aquatic,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo
3,11921283,Dawn,Little Peas,Nimo,Sandal,Square Teeth,Babylonia,Nimo
4,11883567,Aquatic,Gecko,Owl,Tri Feather,Little Owl,Trump,Feather Fan
5,11909283,Reptile,Gecko,Pogona,Tri Spikes,Kotaro,Scaly Spear,Gila
6,11894009,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Cottontail
7,11894049,Reptile,Gecko,Sidebarb,Tri Spikes,Tiny Turtle,Scaly Spear,Grass Snake
8,11910779,Mech,Sleepless,Nimo,Sandal,Piranha,Babylonia,Nimo
0,11731069,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Potato Leaf
1,11878531,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
2,11862556,Plant,Mavis,Rosa,Shiitake,Silence Whisper,Leaf Bug,Carrot
3,11666093,Dawn,Gecko,Small Frill,Green Thorns,Silence Whisper,Scaly Spoon,Gila
4,11953129,Plant,Mavis,Leafy,Goldfish,Serious,Bamboo Shoot,Nimo
5,11617773,Aquatic,Nerdy,Earwing,Goldfish,Piranha,Wing Horn,Ranchu
6,806256,Aquatic,Clear,Bubblemaker,Goldfish,Risky Fish,Oranda,Nimo
7,11898769,Bird,Clear,Leafy,Buzz Buzz,Kotaro,Bamboo Shoot,Cottontail
8,11736729,Reptile,Chubby,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
9,1341211,Aquatic,Clear,Bubblemaker,Goldfish,Risky Fish,Incisor,Iguana
10,2799541,Aquatic,Clear,Bubblemaker,Goldfish,Risky Fish,Shoal Star,Ranchu
11,9091210,Plant,Confused,Hollow,Shiitake,Goda,Leaf Bug,Hot Butt
12,11893305,Aquatic,Clear,Leafy,Buzz Buzz,Doubletalk,Bamboo Shoot,Nimo
13,11762333,Aquatic,Topaz,Innocent Lamb,Ronin,Pincer,Cuckoo,Nimo
0,11927890,Plant,Robin,Puppy,Cupid,Kotaro,Wing Horn,Granma's Fan
1,11429824,Bird,Kotaro?,Coca,Turtle Buoy,Bubble Fish,Watermelon Ice Cream,Koi
2,11381329,Bug,Flower Sunglasses,Coca,Sandal,Bubble Fish,Parasite,Fish Snack
3,11955464,Reptile,Gecko,Small Frill,Green Thorns,Silence Whisper,Watermelon,Gila
4,11890487,Aquatic,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Ranchu
5,11440335,Plant,Flower Sunglasses,Coca,Timber,Bubble Fish,Parasite,Cotton Candy
6,11776335,Reptile,Cucumber Slice,Small Frill,Green Thorns,Silence Whisper,Watermelon,Potato Leaf
7,11957449,Plant,Gecko,Small Frill,Green Thorns,Silence Whisper,Watermelon,Gila
8,11688284,Bird,Topaz,Earwing,Tri Feather,Kotaro,Wing Horn,Cottontail
0,2678962,Aquatic,Telescope,Nimo,Goldfish,Risky Fish,Shoal Star,Nimo
1,11854622,Plant,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Potato Leaf
2,11748888,Dusk,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole
3,11675172,Beast,Robin,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan
4,11929364,Aquatic,Gero,Nimo,Sponge,Herbivore,Shoal Star,Nimo
5,9842010,Aquatic,Little Peas,Nimo,Anemone,Lam,Anemone,Nimo
6,1847160,Aquatic,Gero,Bubblemaker,Anemone,Lam,Anemone,Nimo
7,11931868,Reptile,Gecko,Nimo,Sponge,Razor Bite,Cactus,Nimo
8,11851686,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Watermelon,Gila
9,11933815,Bug,Clear,Nimo,Sponge,Square Teeth,Oranda,Nimo
10,11787492,Dusk,Neo,Inkling,Garish Worm,Doubletalk,Shoal Star,Cottontail
11,11771553,Bug,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole
0,11919680,Aquatic,Gero,Pogona,Anemone,Lam,Kestrel,Cottontail
1,6103682,Plant,Papi,Clover,Mint,Serious,Cactus,Yam
2,11961074,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Tiny Dino
3,4835989,Reptile,Papi,Bubblemaker,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
4,11963223,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Scaly Spear,Tiny Dino
5,11923104,Reptile,Gecko,Sidebarb,Tri Spikes,Kotaro,Feather Spear,Gila
6,6821564,Reptile,Clear,Bubblemaker,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
7,5183646,Aquatic,Sleepless,Seaslug,Anemone,Herbivore,Anemone,Nimo
8,11942885,Aquatic,Sleepless,Seaslug,Anemone,Piranha,Trump,Nimo
9,8756898,Reptile,Clear,Bubblemaker,Snail Shell,Tiny Turtle,Lagging,Thorny Caterpillar
0,11659338,Dawn,Chubby,Earwing,Tri Feather,Square Teeth,Wing Horn,Granma's Fan
1,93231,Bug,Confused,Rosa,Pumpkin,Confident,Rose Bud,Hot Butt
2,11906881,Aquatic,Little Peas,Nimo,Sponge,Square Teeth,Oranda,Nimo
3,6705368,Reptile,Papi,Bubblemaker,Shiitake,Tiny Turtle,Lagging,Thorny Caterpillar
4,11956513,Reptile,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Cottontail
5,4592303,Plant,Papi,Rosa,Pumpkin,Hungry Bird,Leaf Bug,Hot Butt
6,11908146,Reptile,Gecko,Friezard,Green Thorns,Tiny Turtle,Oranda,Gila
7,11900060,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Feather Spear,Feather Fan
8,11171444,Reptile,Tricky,Leaf Bug,Indian Star,Kotaro,Scaly Spoon,Tiny Dino
9,5077369,Reptile,Bookworm,Bubblemaker,Snail Shell,Tiny Turtle,Lagging,Potato Leaf
10,11951362,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila
11,7585247,Plant,Clear,Rosa,Snail Shell,Serious,Leaf Bug,Hot Butt
0,11552185,Plant,Telescope,Innocent Lamb,Snail Shell,Silence Whisper,Rose Bud,Hatsune
1,11855519,Dawn,Blossom,Tassels,Indian Star,Kotaro,Bumpy,Tiny Dino
2,11953985,Reptile,Sleepless,Pink Cheek,Anemone,Toothless Bite,Oranda,Nimo
3,11867581,Mech,Tricky,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Twin Tail
4,11933404,Bird,Sleepless,Seaslug,Anemone,Piranha,Anemone,Nimo
5,11925593,Aquatic,Sleepless,Seaslug,Anemone,Piranha,Anemone,Nimo
0,11651817,Mech,Lucas,Innocent Lamb,Indian Star,Silence Whisper,Leaf Bug,Ant
1,11824988,Beast,Little Peas,Leafy,Garish Worm,Confident,Bamboo Shoot,Shrimp
2,11825393,Plant,Little Peas,Leafy,Ronin,Confident,Bamboo Shoot,Shrimp
3,11825902,Aquatic,Little Owl,Owl,Tri Feather,Little Owl,Trump,Feather Fan
4,11417599,Dusk,Sleepless,Bubblemaker,Pigeon Post,Axie Kiss,Strawberry Ice Cream,Carrot
5,11934430,Aquatic,Sleepless,Nimo,Sponge,Square Teeth,Clamshell,Nimo
6,3988387,Aquatic,Zeal,Nimo,Goldfish,Risky Fish,Oranda,Nimo
7,11951393,Reptile,Gecko,Nimo,Sponge,Tiny Turtle,Incisor,Nimo
8,11812145,Bug,Topaz,Leafy,Buzz Buzz,Mosquito,Bamboo Shoot,Cottontail
9,11927092,Plant,Gecko,Nimo,Sponge,Risky Fish,Oranda,Nimo
10,11599730,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Cottontail
11,11935694,Bird,Nerdy,Innocent Lamb,Bidens,Confident,Bamboo Shoot,Cattail
0,11487241,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Yam
